ncm_code,description,full_description,chapter,aec
8426.19.00,Los demás,"Grúas y aparatos de elevación sobre cable aéreo; puentes rodantes, pórticos de descarga o manipulación, puentes grúa, carretillas puente y carretillas grúa. > Los demás",84,14 BK
8426.20.00,Grúas de torre,"Grúas y aparatos de elevación sobre cable aéreo; puentes rodantes, pórticos de descarga o manipulación, puentes grúa, carretillas puente y carretillas grúa. > Grúas de torre",84,14 BK
8426.30.00,Grúas de pórtico,"Grúas y aparatos de elevación sobre cable aéreo; puentes rodantes, pórticos de descarga o manipulación, puentes grúa, carretillas puente y carretillas grúa. > Grúas de pórtico",84,14 BK
8426.41.10,"Con desplazamiento en sentido longitudinal, transversal y diagonal (tipo cangrejo) y capacidad de carga superior o igual a 60 toneladas","Grúas y aparatos de elevación sobre cable aéreo; puentes rodantes, pórticos de descarga o manipulación, puentes grúa, carretillas puente y carretillas grúa. > Sobre neumáticos > Con desplazamiento en sentido longitudinal, transversal y diagonal (tipo cangrejo) y capacidad de carga superior o igual a 60 toneladas",84,0 BK
8426.41.90,Los demás,"Grúas y aparatos de elevación sobre cable aéreo; puentes rodantes, pórticos de descarga o manipulación, puentes grúa, carretillas puente y carretillas grúa. > Sobre neumáticos > Los demás",84,14 BK
8426.49.10,"Sobre orugas, con capacidad de izaje superior o igual a 70 t","Grúas y aparatos de elevación sobre cable aéreo; puentes rodantes, pórticos de descarga o manipulación, puentes grúa, carretillas puente y carretillas grúa. > Los demás > Sobre orugas, con capacidad de izaje superior o igual a 70 t",84,0 BK
8426.49.90,Los demás,"Grúas y aparatos de elevación sobre cable aéreo; puentes rodantes, pórticos de descarga o manipulación, puentes grúa, carretillas puente y carretillas grúa. > Los demás",84,14 BK
8426.91.00,Diseñados para montarlos sobre vehículos de carretera,"Grúas y aparatos de elevación sobre cable aéreo; puentes rodantes, pórticos de descarga o manipulación, puentes grúa, carretillas puente y carretillas grúa. > Diseñados para montarlos sobre vehículos de carretera",84,14 BK
8426.99.00,Los demás,"Grúas y aparatos de elevación sobre cable aéreo; puentes rodantes, pórticos de descarga o manipulación, puentes grúa, carretillas puente y carretillas grúa. > Los demás",84,14 BK
8427.10.11,"Con capacidad de carga superior a 6,5 t","Carretillas apiladoras; las demás carretillas de manipulación con dispositivo de elevación incorporado. > Carretillas autopropulsadas con motor eléctrico > Apiladoras > Con capacidad de carga superior a 6,5 t",84,14 BK
8427.10.19,Las demás,Carretillas apiladoras; las demás carretillas de manipulación con dispositivo de elevación incorporado. > Carretillas autopropulsadas con motor eléctrico > Apiladoras > Las demás,84,14 BK
8427.10.90,Las demás,Carretillas apiladoras; las demás carretillas de manipulación con dispositivo de elevación incorporado. > Carretillas autopropulsadas con motor eléctrico > Las demás,84,14 BK
8427.20.10,"Apiladoras con capacidad de carga superior a 6,5 t","Carretillas apiladoras; las demás carretillas de manipulación con dispositivo de elevación incorporado. > Las demás carretillas autopropulsadas > Apiladoras con capacidad de carga superior a 6,5 t",84,14 BK
8427.20.90,Las demás,Carretillas apiladoras; las demás carretillas de manipulación con dispositivo de elevación incorporado. > Las demás carretillas autopropulsadas > Las demás,84,14 BK
8427.90.00,Las demás carretillas,Carretillas apiladoras; las demás carretillas de manipulación con dispositivo de elevación incorporado. > Las demás carretillas,84,14 BK
8428.10.00,Ascensores y montacargas,"Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Ascensores y montacargas",84,14 BK
8428.20.10,"Trasvasadores móviles para cereales, accionados con motor de potencia superior a 90 kW (120 HP)","Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Aparatos elevadores o transportadores, neumáticos > Trasvasadores móviles para cereales, accionados con motor de potencia superior a 90 kW (120 HP)",84,14 BK
8428.20.90,Los demás,"Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Aparatos elevadores o transportadores, neumáticos > Los demás",84,14 BK
8428.31.00,Especialmente diseñados para el interior de minas u otros trabajos subterráneos,"Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Especialmente diseñados para el interior de minas u otros trabajos subterráneos",84,14 BK
8428.32.00,"Los demás, de cangilones","Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Los demás, de cangilones",84,14 BK
8428.33.00,"Los demás, de banda o correa","Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Los demás, de banda o correa",84,14 BK
8428.39.10,De cadena,"Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Los demás > De cadena",84,14 BK
8428.39.20,De rodillos motores,"Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Los demás > De rodillos motores",84,14 BK
8428.39.30,"De pinzas laterales, de los tipos utilizados para el transporte de diarios","Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Los demás > De pinzas laterales, de los tipos utilizados para el transporte de diarios",84,0 BK
8428.39.90,Los demás,"Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Los demás",84,14 BK
8428.40.00,Escaleras mecánicas y pasillos móviles,"Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Escaleras mecánicas y pasillos móviles",84,14 BK
8428.60.00,Teleféricos (incluidos las telesillas y los telesquís); mecanismos de tracción para funiculares,"Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Teleféricos (incluidos las telesillas y los telesquís); mecanismos de tracción para funiculares",84,14 BK
8428.70.00,Robots industriales,"Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Robots industriales",84,14 BK
8428.90.10,De los tipos utilizados para el desembarco de botes salvavidas motorizados o provistos de dispositivos de inclinación,"Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Las demás máquinas y aparatos > De los tipos utilizados para el desembarco de botes salvavidas motorizados o provistos de dispositivos de inclinación",84,14 BK
8428.90.20,"Transportadores-elevadores (transelevadores) automáticos, de desplazamiento horizontal sobre guías","Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Las demás máquinas y aparatos > Transportadores-elevadores (transelevadores) automáticos, de desplazamiento horizontal sobre guías",84,0 BK
8428.90.30,"Máquina utilizada en la formación de pilas de periódicos, dispuestos en sentido alternado, de capacidad superior o igual a 80.000 ejemplares/h","Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Las demás máquinas y aparatos > Máquina utilizada en la formación de pilas de periódicos, dispuestos en sentido alternado, de capacidad superior o igual a 80.000 ejemplares/h",84,0 BK
8428.90.90,Los demás,"Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos). > Las demás máquinas y aparatos > Los demás",84,14 BK
8429.11.10,"De potencia en el volante superior o igual a 387,76 kW (520 HP)","Topadoras frontales (buldóceres), topadoras angulares («angledozers»), niveladoras, traíllas («scrapers»), palas mecánicas, excavadoras, cargadoras, palas cargadoras, compactadoras y apisonadoras (aplanadoras), autopropulsadas. > De orugas > De potencia en el volante superior o igual a 387,76 kW (520 HP)",84,0 BK
8429.11.90,Las demás,"Topadoras frontales (buldóceres), topadoras angulares («angledozers»), niveladoras, traíllas («scrapers»), palas mecánicas, excavadoras, cargadoras, palas cargadoras, compactadoras y apisonadoras (aplanadoras), autopropulsadas. > De orugas > Las demás",84,10 BK
8429.19.10,"Topadoras frontales (buldóceres) de potencia en el volante superior o igual a 234,9 kW (315 HP)","Topadoras frontales (buldóceres), topadoras angulares («angledozers»), niveladoras, traíllas («scrapers»), palas mecánicas, excavadoras, cargadoras, palas cargadoras, compactadoras y apisonadoras (aplanadoras), autopropulsadas. > Las demás > Topadoras frontales (buldóceres) de potencia en el volante superior o igual a 234,9 kW (315 HP)",84,0 BK
8429.19.90,Las demás,"Topadoras frontales (buldóceres), topadoras angulares («angledozers»), niveladoras, traíllas («scrapers»), palas mecánicas, excavadoras, cargadoras, palas cargadoras, compactadoras y apisonadoras (aplanadoras), autopropulsadas. > Las demás",84,10 BK
8429.20.10,"Articuladas, de potencia en el volante superior o igual a 205,07 kW (275 HP)","Topadoras frontales (buldóceres), topadoras angulares («angledozers»), niveladoras, traíllas («scrapers»), palas mecánicas, excavadoras, cargadoras, palas cargadoras, compactadoras y apisonadoras (aplanadoras), autopropulsadas. > Niveladoras > Articuladas, de potencia en el volante superior o igual a 205,07 kW (275 HP)",84,0 BK
8429.20.90,Las demás,"Topadoras frontales (buldóceres), topadoras angulares («angledozers»), niveladoras, traíllas («scrapers»), palas mecánicas, excavadoras, cargadoras, palas cargadoras, compactadoras y apisonadoras (aplanadoras), autopropulsadas. > Niveladoras > Las demás",84,14 BK
8429.30.00,Traíllas («scrapers»),"Topadoras frontales (buldóceres), topadoras angulares («angledozers»), niveladoras, traíllas («scrapers»), palas mecánicas, excavadoras, cargadoras, palas cargadoras, compactadoras y apisonadoras (aplanadoras), autopropulsadas. > Traíllas («scrapers»)",84,10 BK
8429.40.00,Compactadoras y apisonadoras (aplanadoras),"Topadoras frontales (buldóceres), topadoras angulares («angledozers»), niveladoras, traíllas («scrapers»), palas mecánicas, excavadoras, cargadoras, palas cargadoras, compactadoras y apisonadoras (aplanadoras), autopropulsadas. > Compactadoras y apisonadoras (aplanadoras)",84,14 BK
8429.51.11,De los tipos utilizados en minas subterráneas,"Topadoras frontales (buldóceres), topadoras angulares («angledozers»), niveladoras, traíllas («scrapers»), palas mecánicas, excavadoras, cargadoras, palas cargadoras, compactadoras y apisonadoras (aplanadoras), autopropulsadas. > Cargadoras y palas cargadoras de carga frontal > Cargadoras transportadoras > De los tipos utilizados en minas subterráneas",84,0 BK
